id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area,pop,dens
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,2113,1746,826
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,2164,1949,901
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,50.8,204,4008
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,1917,870,454
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,1994,1008,506
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,76.80000000000001,138,1798
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,2287,1546,676
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,2322,1694,729
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,35.7,147,4129
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,1489,884,594
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,1506,957,636
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,17.5,73.3,4177
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,3917,2454,627
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,3986,2824,708
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,69.5,370,5317
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,5157,1750,339
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,5200,1924,370
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,43.6,174,3986
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,2843,951,334
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,2869,1042,363
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,26.3,91.30000000000001,3469
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,2556,638,250
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,2578,686,266
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,21.4,48.3,2252
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,3702,1063,287
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,3799,1328,350
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,97.7,265,2711
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,3324,1083,326
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,3370,1326,394
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,46.3,244,5268
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,2597,1041,401
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,2620,1151,439
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,23.4,110,4702
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,3091,872,282
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,3183,1092,343
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,92.10000000000001,221,2395
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,3255,969,298
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,3280,1067,325
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,25.2,97.7,3880
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,10415,843,81
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,10455,956,91.5
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,39.1,113,2889
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,4879,152,31.1
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,4903,214,43.7
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,24,62.5,2605
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,3722,1421,382
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,3782,1737,459
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,60,315,5259
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,1769,1119,633
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,1791,1229,686
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,22,110,4978
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,1327,611,461
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,1338,659,493
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,11.4,48.1,4238
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,1046,629,601
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,1062,739,696
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,15.3,110,7172
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,1922,447,233
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,1932,482,250
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,10.2,35.3,3461
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,3038,1375,453
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,3106,1518,489
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,67.40000000000001,142,2113
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,778,217,279
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,983,1254,1276
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,205,1037,5071
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,1008,689,684
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,1043,772,740
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,35.1,82.7,2354
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,2437,938,385
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,2443,950,389
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,6.300000000000001,12.2,1942
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,1567,873,557
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,1580,929,588
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,12.9,55.5,4308
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,2004,794,396
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,2015,832,413
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,11.5,37.6,3265
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,3035,1119,369
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,3176,1847,581
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,141,728,5152
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,5897,2812,477
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,6262,3873,618
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,365,1060,2904
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,3297,2530,767
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,3354,2819,840
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,57,289,5078
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,3092,2645,855
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,3162,3007,951
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,70.10000000000001,362,5166
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,2182,1440,660
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,2212,1676,758
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,29.9,236,7894
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,3658,3447,942
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,3743,3989,1066
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,84.60000000000001,542,6400
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,5055,5703,1128
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,5296,7104,1341
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,241,1401,5811
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,4415,3053,691
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,4528,3502,773
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,113,449,3991
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,6108,4639,760
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,7025,7714,1098
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,917,3074,3353
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,3610,3729,1033
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,3904,5168,1324
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,295,1439,4885
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,3415,4278,1252
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,3998,10009,2504
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,582,5731,9846
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,2834,3391,1197
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,3155,5519,1749
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,322,2128,6615
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,6860,3297,481
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,6932,3597,519
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,72.2,300,4151
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,6084,2557,420
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,6227,2930,471
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,143,373,2604
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,999,1776,1777
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,1456,4850,3330
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,457,3074,6727
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,0,0,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,194,4497,23157
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,194,4497,23157
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,8068,6074,753
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,8487,8162,962
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,419,2088,4979
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,9171,5191,566
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,9349,5913,633
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,178,723,4056
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,3825,4503,1177
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,4015,5038,1255
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,190,535,2818
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,2564,766,299
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,2619,870,332
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,55,105,1904
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,68.40000000000001,17.3,253
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,477,1237,2591
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,409,1220,2982
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,1271,250,197
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,1287,297,231
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,16.1,47,2921
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,859,480,559
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,896,560,625
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,37.1,80.5,2168
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,486,250,514
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,492,266,541
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,5.600000000000001,16.4,2920
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,2694,796,295
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,2819,1079,383
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,125,283,2263
3_1_15_0,2011,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,1120,344,307
3_1_15_0,2011,Total,3,India,1,Jammu and Kashmir,15,Kulgam,1166,424,364
3_1_15_0,2011,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,46.2,80.60000000000001,1745
3_1_16_0,2011,Rural,3,India,1,Jammu and Kashmir,16,Doda,2426,377,155
3_1_16_0,2011,Total,3,India,1,Jammu and Kashmir,16,Doda,2433,410,168
3_1_16_0,2011,Urban,3,India,1,Jammu and Kashmir,16,Doda,6.9,32.7,4749
3_1_17_0,2011,Rural,3,India,1,Jammu and Kashmir,17,Ramban,1155,272,235
3_1_17_0,2011,Total,3,India,1,Jammu and Kashmir,17,Ramban,1167,284,243
3_1_17_0,2011,Urban,3,India,1,Jammu and Kashmir,17,Ramban,12.4,11.8,955
3_1_18_0,2011,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,7812,216,27.6
3_1_18_0,2011,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,7832,231,29.5
3_1_18_0,2011,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,20,14.9,745
3_1_19_0,2011,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,2340,447,191
3_1_19_0,2011,Total,3,India,1,Jammu and Kashmir,19,Udhampur,2390,555,232
3_1_19_0,2011,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,49.90000000000001,108,2168
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,1191,656,550
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,1250,754,603
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,58.2,97.90000000000001,1684
3_1_20_0,2011,Rural,3,India,1,Jammu and Kashmir,20,Reasi,2099,288,137
3_1_20_0,2011,Total,3,India,1,Jammu and Kashmir,20,Reasi,2149,315,146
3_1_20_0,2011,Urban,3,India,1,Jammu and Kashmir,20,Reasi,49.6,27,544
3_1_21_0,2011,Rural,3,India,1,Jammu and Kashmir,21,Jammu,2020,765,379
3_1_21_0,2011,Total,3,India,1,Jammu and Kashmir,21,Jammu,2253,1530,679
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,233,765,3282
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,753,265,352
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,788,319,404
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,35.1,53.6,1529
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),48478,87.80000000000001,1.8
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),48478,87.80000000000001,1.8
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),50104,133,2.7
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),50104,133,2.7
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),1626,45.7,28.1
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),1626,45.7,28.1
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,13876,124,9
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,13902,141,10.1
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,26.7,16.3,613
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,1772,438,247
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,1796,477,266
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,24.3,38.6,1588
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,2758,590,214
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,2783,642,231
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,25.9,52.3,2022
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,2443,527,216
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,2525,616,244
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,82.40000000000001,89.7,1089
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,2034,826,406
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,2118,1008,476
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,83.90000000000001,183,2176
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,2545,327,128
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,2587,392,152
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,42.40000000000001,65.40000000000001,1542
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,4043,1253,310
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,4085,1323,324
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,41.5,69.7,1680
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,3805,980,258
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,3837,1043,272
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,32.5,63,1937
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,1550,575,371
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,1634,716,438
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,84.40000000000001,141,1673
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,4940,2237,453
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,4994,2445,490
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,53.7,208,3872
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,2382,1234,518
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,2454,1492,608
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,72.3,258,3573
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,2283,1249,547
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,2297,1314,572
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,14,64.40000000000001,4617
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,1890,991,524
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,1916,1151,601
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,25.6,160,6249
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,1883,833,442
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,1898,900,474
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,15.6,67.5,4325
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,1688,1124,666
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,2039,2684,1317
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,351,1560,4446
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,2457,1079,439
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,2888,2062,714
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,431,984,2283
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,1564,404,259
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,1580,462,292
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,15.7,57.40000000000001,3648
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,3377,1019,302
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,3552,2294,646
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,175,1275,7286
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,4357,1714,393
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,4453,1940,436
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,96.90000000000001,226,2332
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,4113,675,164
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,4144,727,175
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,31.2,51.90000000000001,1663
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,4207,1459,347
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,4292,1734,404
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,84.80000000000001,275,3248
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,1112,530,477
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,1334,949,712
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,222,419,1883
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,3753,1231,328
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,3781,1321,350
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,27.8,90.2,3242
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,1835,715,390
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,1862,791,425
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,26.9,75.7,2818
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,4787,1657,346
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,5064,2914,575
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,277,1257,4537
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,2642,487,184
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,2677,532,199
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,35.3,45,1273
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,5243,960,183
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,5267,1025,195
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,24,65.10000000000001,2707
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,3736,557,149
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,3777,600,159
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,40.7,42.90000000000001,1056
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,7059,1284,182
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,7173,1502,209
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,113,218,1926
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,2563,806,315
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,2633,1065,405
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,69.90000000000001,259,3703
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,5813,1331,229
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,5878,1481,252
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,65.3,150,2301
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,1989,348,175
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,2164,580,268
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,176,231,1317
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,6424,733,114
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,6588,1041,158
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,165,308,1868
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,2997,290,96.80000000000001
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,3012,313,104
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,14.6,22.4,1535
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,9417,1355,144
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,9692,2093,216
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,275,738,2684
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,8194,1549,189
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,8376,1802,215
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,182,253,1390
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,10349,2327,225
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,10451,2520,241
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,102,193,1895
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,3552,2067,582
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,3676,2321,631
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,124,253,2047
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,2408,1320,548
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,2531,1506,595
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,122,186,1519
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,2527,1357,537
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,2566,1440,561
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,39.8,83.5,2097
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,1677,1021,609
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,1739,1137,654
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,61.90000000000001,116,1874
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,3613,1888,523
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,3823,2624,687
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,209,736,3517
