id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,7.2,4.5
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,7,4.600000000000001
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,4.7,14.1
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,9.700000000000001,5.9
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,9.1,6.100000000000001
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,4.3,16.4
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,13.1,4.600000000000001
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,12.8,4.800000000000001
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,8.700000000000001,20.7
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,6,1.8
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,6.100000000000001,1.9
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,6.600000000000001,15.3
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,3,.92
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,3.2,.98
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,6.7,9
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,37.5,13.6
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,36,14
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,22.3,31.9
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,48,16.1
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,44.40000000000001,16.4
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,13.9,38.8
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,22.3,10.3
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,22,10.4
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,11.7,18.1
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,14.8,4.600000000000001
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,14.1,5.2
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,11.1,26.5
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,22.5,7.7
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,22,7.800000000000001
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,8.4,15.6
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,21.2,1.5
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,19.9,1.5
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,6.800000000000001,13
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,30.7,1
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,25.2,1.1
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,8.200000000000001,17.3
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,7.9,3.3
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,7.7,3.7
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,7,30.5
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,4.600000000000001,2.8
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,4.800000000000001,3
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,7.5,20.8
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,8.1,3.1
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,7.9,3.2
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,5,15.4
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,13.2,6.7
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,12.6,6.9
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,6.4,22.4
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,8.200000000000001,3.9
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,8.200000000000001,4.100000000000001
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,8.9,26.9
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,18.7,7
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,18.2,7.300000000000001
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,12.5,19
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,39,13.7
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,15.5,25.3
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,10.6,69.3
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,7.5,5.300000000000001
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,7.300000000000001,5.600000000000001
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,5.2,12.4
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,5,2.4
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,5,2.5
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,19.8,10
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,15.6,6.600000000000001
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,15,6.7
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,4.7,12.4
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,12.7,6.7
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,12.5,6.7
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,5,12.9
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,26.1,9.9
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,19.8,11.1
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,8.300000000000001,37.1
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,13.4,7.100000000000001
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,12,8.1
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,8.1,24.5
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,8.6,6.5
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,8.4,6.800000000000001
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,6.5,23.7
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,8.6,7.800000000000001
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,8.300000000000001,8
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,5.5,19.3
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,7.9,5.5
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,7.7,5.800000000000001
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,5.2,24.1
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,5.300000000000001,5.100000000000001
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,5.5,5.600000000000001
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,8,26.8
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,7.100000000000001,8.300000000000001
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,7.2,9.1
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,7.600000000000001,24.4
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,10.9,7.9
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,10.8,8.300000000000001
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,9.300000000000001,22.4
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,13.1,11.2
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,16.5,19.2
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,22.5,72.10000000000001
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,9.4,11.1
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,9.1,12.6
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,7.800000000000001,31.6
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,7.7,12.5
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,10.9,28.3
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,14.6,120
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,12.5,18.3
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,15.6,28.7
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,23.2,120
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,12.2,6.2
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,12,6.4
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,9,26
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,7.5,3.3
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,7.9,3.7
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,11.1,22.8
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,10.5,21.8
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,17.5,60.40000000000001
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,22.5,145
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,11.6,378
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,11.6,378
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,6.800000000000001,4.600000000000001
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,8.1,6.800000000000001
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,12.2,49.7
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,7.800000000000001,5.600000000000001
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,8.1,6.100000000000001
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,11.7,30.9
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,12.9,12.3
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,15.2,15.4
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,33.7,71.3
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,2.9,.52
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,3.3,.66
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,6,7.100000000000001
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,11.8,15.3
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,10.1,21.2
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,10,22.1
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,11.9,2.1
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,12.1,2.2
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,14.7,13.2
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,9.200000000000001,5.4
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,8.6,5.800000000000001
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,5.2,13.8
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,2.2,1.1
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,2.3,1.1
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,4.4,7.9
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,3.4,.86
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,4,1.2
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,6.100000000000001,9.200000000000001
3_1_15_0,2011,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,1.6,.33
3_1_15_0,2011,Total,3,India,1,Jammu and Kashmir,15,Kulgam,2,.5
3_1_15_0,2011,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,4,4.5
3_1_16_0,2011,Rural,3,India,1,Jammu and Kashmir,16,Doda,10.2,.8300000000000001
3_1_16_0,2011,Total,3,India,1,Jammu and Kashmir,16,Doda,9.9,.87
3_1_16_0,2011,Urban,3,India,1,Jammu and Kashmir,16,Doda,6.7,14.6
3_1_17_0,2011,Rural,3,India,1,Jammu and Kashmir,17,Ramban,49.2,3.5
3_1_17_0,2011,Total,3,India,1,Jammu and Kashmir,17,Ramban,49.1,3.6
3_1_17_0,2011,Urban,3,India,1,Jammu and Kashmir,17,Ramban,46.40000000000001,12.7
3_1_18_0,2011,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,7,.17
3_1_18_0,2011,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,7.2,.18
3_1_18_0,2011,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,15.2,3.6
3_1_19_0,2011,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,37.2,4.3
3_1_19_0,2011,Total,3,India,1,Jammu and Kashmir,19,Udhampur,30.7,5
3_1_19_0,2011,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,15.9,37.7
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,7.9,4
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,8.700000000000001,6.300000000000001
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,10.2,31.5
3_1_20_0,2011,Rural,3,India,1,Jammu and Kashmir,20,Reasi,30,2.8
3_1_20_0,2011,Total,3,India,1,Jammu and Kashmir,20,Reasi,30.2,3.2
3_1_20_0,2011,Urban,3,India,1,Jammu and Kashmir,20,Reasi,31.5,20
3_1_21_0,2011,Rural,3,India,1,Jammu and Kashmir,21,Jammu,30,20.7
3_1_21_0,2011,Total,3,India,1,Jammu and Kashmir,21,Jammu,30.2,30.2
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,30.5,112
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,28.4,20.6
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,26.8,21.8
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,17.9,47.7
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),17.2,.06
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),17.2,.06
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),19.3,.09
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),19.3,.09
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),27.4,.79
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),27.4,.79
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,18.6,.14
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,18.6,.14
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,0,0
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,30.9,4
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,22.2,4.100000000000001
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,3.2,13.8
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,34.4,5.2
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,30.9,5.300000000000001
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,6.9,16.4
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,34.1,8.800000000000001
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,32.3,9.4
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,21.7,26.9
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,8.800000000000001,3.4
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,8.1,3.8
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,5.4,14
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,6.7,.65
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,7.100000000000001,.78
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,9.300000000000001,8.6
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,2.4,.74
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,2.5,.8100000000000001
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,4.5,6.800000000000001
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,2.9,.6800000000000001
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,3.2,.78
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,7.4,12.7
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,15.1,4.600000000000001
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,16.1,5.800000000000001
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,19.8,28
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,3.7,1.7
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,4,1.9
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,8.1,21.4
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,9.4,4.4
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,9.9,5.5
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,12,41.6
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,2.8,1.5
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,2.8,1.6
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,5.100000000000001,18.1
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,3.7,1.9
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,3.6,2
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,2.9,9.4
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,3.7,1.5
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,3.9,1.7
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,12.8,18
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,29,18.9
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,26.8,25.8
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,24.1,58.90000000000001
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,14.8,8.700000000000001
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,14.8,14
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,14.9,43.8
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,6,1.4
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,5.9,1.5
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,5.7,15
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,13.6,4.4
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,18.4,10.8
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,23.6,134
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,3.7,1.2
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,4.3,1.5
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,9.300000000000001,15.9
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,4.2,.6900000000000001
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,4.4,.77
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,7.800000000000001,11.3
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,13.6,4.5
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,13.4,5
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,12.3,32.1
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,30.1,14.1
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,25.7,17.2
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,19.6,32.7
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,3.9,1.2
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,4.2,1.4
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,9.5,20.2
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,6.9,2.8
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,7.5,3.2
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,14.2,34.5
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,19.7,5.7
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,20.9,10.5
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,22.5,93.2
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,2.2,.52
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,2.7,.7000000000000001
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,9.600000000000001,13.6
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,2,.29
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,2.2,.35
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,6.5,13.1
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,.9400000000000001,.17
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,1.7,.31
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,14.3,13.2
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,16.7,3.1
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,17.2,3.4
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,24.1,21.9
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,28.2,8.9
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,27.5,12.3
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,25.8,139
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,13.7,2.6
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,13.8,2.9
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,15.4,22.9
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,49.6,9.4
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,39.40000000000001,12.5
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,27.1,48.40000000000001
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,18.6,2.7
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,17.2,3.4
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,13.5,28.5
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,7.9,.91
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,8.300000000000001,.99
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,22.6,16.8
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,30.6,4
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,25.6,5.600000000000001
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,18.7,60.8
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,18,3.4
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,18.1,3.9
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,18.9,27.1
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,4.9,1.1
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,5.300000000000001,1.3
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,8.4,21.9
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,10.5,6.4
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,10.6,7
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,10.9,26
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,11.1,5
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,10.5,5.5
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,7.600000000000001,14.8
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,13.4,6.2
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,13,6.4
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,7.600000000000001,16.2
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,16.3,10.9
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,17.1,12
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,24.9,40.90000000000001
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,15.7,8.5
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,14.2,11.1
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,11.4,55
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,22.8,12.7
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,22.5,13
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,17.8,23.2
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,21.8,4.600000000000001
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,20.8,4.800000000000001
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,13.2,19.7
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,28,6
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,28.8,6.800000000000001
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,34.4,35.9
