id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_bu,pop_bu,dens_bu
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,1.2,.22,193
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,2313,1402,.61
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,2322,1429,615
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,9.1,27.4,3003
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,1504,982,.65
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,1506,985,654
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,2,3,1497
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,3961,2533,.64
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,3986,2661,667
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,24.7,127,5167
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,5186,1890,.36
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,5200,1936,372
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,14.2,46.1,3258
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,2864,898,.31
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,2869,914,319
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,5.5,15.9,2910
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,2576,797,.31
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,2578,799,310
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,1.4,2.3,1570
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,3785,1448,.38
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,3799,1480,389
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,14.3,32,2227
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,3343,1161,.35
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,3370,1241,368
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,27.4,79.90000000000001,2910
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,2610,1210,.46
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,2620,1234,471
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,9.5,24.4,2569
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,3175,1143,.36
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,3183,1172,368
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,7.5,29.2,3893
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,3278,1160,.35
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,3280,1164,355
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,1.7,3.9,2242
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,10449,777,.07
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,10455,799,76.40000000000001
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,6,21.9,3672
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,4897,193,.04
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,4903,209,42.7
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,5.800000000000001,15.9,2722
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,3763,1686,.45
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,3782,1807,478
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,19.1,121,6335
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,1791,1133,.63
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,1791,1133,632
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,0,0,
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,1337,539,.4
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,1338,542,405
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,1.5,3.3,2258
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,1057,556,.53
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,1062,584,550
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,5.100000000000001,28.6,5633
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,1920,929,.48
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,1932,960,497
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,11.5,31.5,2750
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,3101,1234,.4
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,3106,1244,400
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,4.4,10.1,2311
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,903,692,.77
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,983,1607,1635
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,79.7,915,11472
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,1039,790,.76
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,1043,799,766
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,4,9.600000000000001,2416
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,2442,1203,.49
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,2443,1203,492
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,.75,.18,244
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,1571,682,.43
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,1580,701,444
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,9.600000000000001,18.9,1967
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,2013,1080,.54
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,2015,1083,537
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,2,2.9,1412
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,3136,1382,.44
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,3176,1783,561
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,40,401,10040
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,6202,3838,.62
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,6262,4233,676
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,59.90000000000001,395,6601
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,3333,2636,.79
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,3354,2711,808
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,21.7,75.5,3475
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,3144,2970,.9400000000000001
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,3162,3047,964
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,17.7,77.40000000000001,4379
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,2189,1593,.73
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,2212,1663,752
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,22.9,69.60000000000001,3045
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,3720,3693,.99
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,3743,3822,1021
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,23,128,5577
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,5139,6260,1.2
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,5296,6702,1266
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,157,443,2824
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,4413,3230,.73
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,4528,3459,764
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,115,230,1991
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,6577,6671,1
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,7025,8152,1160
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,448,1482,3308
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,3827,5073,1.3
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,3904,5433,1392
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,77.60000000000001,361,4648
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,3807,7515,2
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,3998,10344,2588
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,190,2829,14853
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,2982,4748,1.6
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,3155,5823,1845
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,173,1075,6215
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,6859,3513,.51
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,6932,3689,532
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,73.8,176,2385
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,6180,2833,.46
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,6227,2935,471
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,47.2,102,2165
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,1337,3467,2.6
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,1456,5013,3442
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,120,1546,12899
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,37.1,212,5.7
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,194,6300,32444
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,157,6088,38747
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,8446,6830,.8100000000000001
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,8487,7179,846
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,40.90000000000001,349,8536
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,9284,6828,.74
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,9349,7043,753
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,65.2,215,3291
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,3999,4009,1
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,4015,4066,1013
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,15.9,56.7,3573
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,2619,523,.2
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,2619,523,200
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,0,0,
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,407,370,.91
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,477,995,2085
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,69.90000000000001,625,8938
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,1286,238,.19
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,1287,239,186
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,.6900000000000001,.8,1161
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,880,567,.64
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,896,602,672
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,16,35.8,2229
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,488,235,.48
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,492,239,486
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,3.6,4.2,1169
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,2790,812,.29
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,2819,865,307
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,29.1,53.6,1844
3_1_15_0,2011,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,1164,286,.25
3_1_15_0,2011,Total,3,India,1,Jammu and Kashmir,15,Kulgam,1166,288,247
3_1_15_0,2011,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,2,2.3,1199
3_1_16_0,2011,Rural,3,India,1,Jammu and Kashmir,16,Doda,2433,214,.09
3_1_16_0,2011,Total,3,India,1,Jammu and Kashmir,16,Doda,2433,214,87.80000000000001
3_1_16_0,2011,Urban,3,India,1,Jammu and Kashmir,16,Doda,0,0,
3_1_17_0,2011,Rural,3,India,1,Jammu and Kashmir,17,Ramban,1167,86.7,.07
3_1_17_0,2011,Total,3,India,1,Jammu and Kashmir,17,Ramban,1167,86.7,74.2
3_1_17_0,2011,Urban,3,India,1,Jammu and Kashmir,17,Ramban,0,0,
3_1_18_0,2011,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,7831,197,.03
3_1_18_0,2011,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,7832,197,25.2
3_1_18_0,2011,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,.54,.46,851
3_1_19_0,2011,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,2386,358,.15
3_1_19_0,2011,Total,3,India,1,Jammu and Kashmir,19,Udhampur,2390,386,162
3_1_19_0,2011,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,4.3,28.6,6574
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,1210,709,.59
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,1250,905,724
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,39.6,197,4964
3_1_20_0,2011,Rural,3,India,1,Jammu and Kashmir,20,Reasi,2147,225,.1
3_1_20_0,2011,Total,3,India,1,Jammu and Kashmir,20,Reasi,2149,226,105
3_1_20_0,2011,Urban,3,India,1,Jammu and Kashmir,20,Reasi,1.1,1.1,995
3_1_21_0,2011,Rural,3,India,1,Jammu and Kashmir,21,Jammu,2149,1606,.75
3_1_21_0,2011,Total,3,India,1,Jammu and Kashmir,21,Jammu,2253,2253,1000
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,104,647,6226
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,773,593,.77
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,788,641,814
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,14.9,48.2,3233
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),50103,223,0
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),50103,223,0
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),50104,223,4.4
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),50104,223,4.4
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),.89,.13,146
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),.89,.13,146
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,13901,105,.01
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,13902,105,7.600000000000001
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,1.2,.12,102
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,1795,329,.18
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,1796,336,187
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,1.1,7.100000000000001,6569
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,2781,444,.16
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,2783,474,170
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,2.7,30.4,11244
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,2517,708,.28
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,2525,735,291
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,8.200000000000001,27.2,3338
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,2106,947,.45
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,2118,1008,476
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,12.3,61.3,4989
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,2586,283,.11
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,2587,286,111
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,1.1,3.2,3025
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,4073,1301,.32
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,4085,1324,324
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,11.6,23,1982
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,3830,931,.24
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,3837,949,247
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,6.9,18.1,2604
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,1629,569,.35
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,1634,591,361
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,5.300000000000001,21.6,4084
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,4979,2308,.46
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,4994,2355,471
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,15,46.7,3111
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,2436,1257,.52
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,2454,1355,552
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,18,97.60000000000001,5437
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,2291,1238,.54
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,2297,1254,546
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,5.9,16.5,2797
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,1908,1006,.53
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,1916,1027,536
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,7.600000000000001,21.2,2781
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,1895,804,.42
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,1898,808,426
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,2.9,4,1371
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,1932,1603,.8300000000000001
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,2039,1960,961
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,107,357,3325
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,2784,2235,.8
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,2888,2721,942
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,104,486,4672
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,1575,400,.25
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,1580,406,257
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,4.4,5.300000000000001,1195
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,3459,1317,.38
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,3552,2095,590
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,92.7,778,8396
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,4436,1473,.33
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,4453,1522,342
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,17.8,48.6,2735
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,4139,724,.17
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,4144,729,176
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,5.600000000000001,5.100000000000001,916
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,4250,1492,.35
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,4292,1604,374
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,41.8,112,2674
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,1305,796,.61
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,1334,892,669
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,29.2,96,3288
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,3774,1196,.32
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,3781,1218,322
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,6.800000000000001,22.3,3291
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,1856,784,.42
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,1862,804,432
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,5.800000000000001,20.2,3495
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,4999,2046,.41
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,5064,2532,500
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,65.10000000000001,485,7461
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,2674,677,.25
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,2677,682,255
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,3.3,4.5,1374
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,5266,814,.15
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,5267,818,155
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,.89,3.3,3700
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,3775,699,.19
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,3777,703,186
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,1.8,3.9,2197
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,7164,1401,.2
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,7173,1422,198
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,8.700000000000001,21.2,2450
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,2603,959,.37
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,2633,1180,448
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,30.1,221,7357
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,5872,1202,.2
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,5878,1223,208
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,6.600000000000001,20.8,3145
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,2146,618,.29
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,2164,688,318
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,18,70.40000000000001,3913
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,6556,1145,.17
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,6588,1291,196
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,32.7,146,4458
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,3012,358,.12
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,3012,358,119
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,0,0,
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,9614,1636,.17
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,9692,2126,219
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,77.80000000000001,489,6294
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,8370,1784,.21
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,8376,1807,216
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,6.300000000000001,23,3639
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,10446,2614,.25
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,10451,2638,252
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,4.800000000000001,23.8,4970
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,3664,2380,.65
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,3676,2448,666
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,12,67.5,5612
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,2525,1289,.51
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,2531,1332,526
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,6.300000000000001,43.3,6851
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,2562,1234,.48
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,2566,1251,487
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,4.2,17,4022
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,1734,1209,.7000000000000001
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,1739,1225,704
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,5.5,15.4,2820
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,3764,2291,.61
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,3823,2968,776
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,58.6,677,11551
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,2874,1647,.5700000000000001
