id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,icti_inf_man,icti_inf_ser
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,0,1.9
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,0,0
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,0,1.8
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,0,5
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,0,0
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,0,0
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,0,0
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,0,0
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,0,0
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,0,0
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,0,0
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,0,.1
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,0,.8
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,0,0
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,0,0
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,0,0
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,0,0
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,0,.1
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,0,1.4
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,0,.3
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,.1,.7000000000000001
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,1.8,5.2
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,0,0
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,0,0
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,0,0
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,2.1,0
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,.8,1.4
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,0,1.7
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,0,2.7
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,0,3.1
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,0,6.9
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,0,0
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,0,0
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,,
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,0,0
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,0,.4
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,0,1.5
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,0,0
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,0,.1
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,0,1.2
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,0,.6000000000000001
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,0,1.7
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,.1,2.7
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,0,0
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,0,0
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,0,0
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,0,.2
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,0,.2
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,0,.7000000000000001
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,0,0
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,0,.2
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,0,1.9
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,0,.2
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,0,.3
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,0,1.2
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,0,3.2
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,0,3.1
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,0,2.3
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,0,0
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,0,1.1
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,0,6
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,0,0
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,0,.1
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,0,1.6
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,0,.1
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,.1,.8
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,.2,1.3
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,0,.1
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,0,.5
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,.1,1.2
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,0,0
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,.2,1.3
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,.4,2.1
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,0,.3
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,0,.4
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,.1,.5
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,0,.1
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,0,.2
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,0,.8
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,0,0
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,0,.6000000000000001
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,0,2.4
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,0,0
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,.3,.9
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,.8,1.3
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,1.3,2.6
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,1.3,2.6
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,0,.1
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,0,.7000000000000001
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,.2,3.6
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,0,0
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,0,0
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,.2,.1
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,0,.2
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,0,.4
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,0,1.1
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,0,.3
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,0,.3
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,0,0
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,0,0
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,0,5.4
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,0,6
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,0,0
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,0,5.4
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,0,6
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,0,1.1
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,0,3.2
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,0,5.300000000000001
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,0,1.1
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,0,3.2
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,0,5.300000000000001
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,.1,.2
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,.1,.5
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,0,1.2
3_1_15_0,2011,Rural,3,India,1,Jammu and Kashmir,15,Kulgam,.1,.2
3_1_15_0,2011,Total,3,India,1,Jammu and Kashmir,15,Kulgam,.1,.5
3_1_15_0,2011,Urban,3,India,1,Jammu and Kashmir,15,Kulgam,0,1.2
3_1_16_0,2011,Rural,3,India,1,Jammu and Kashmir,16,Doda,0,0
3_1_16_0,2011,Total,3,India,1,Jammu and Kashmir,16,Doda,0,.1
3_1_16_0,2011,Urban,3,India,1,Jammu and Kashmir,16,Doda,0,.8
3_1_17_0,2011,Rural,3,India,1,Jammu and Kashmir,17,Ramban,0,0
3_1_17_0,2011,Total,3,India,1,Jammu and Kashmir,17,Ramban,0,.1
3_1_17_0,2011,Urban,3,India,1,Jammu and Kashmir,17,Ramban,0,.8
3_1_18_0,2011,Rural,3,India,1,Jammu and Kashmir,18,Kishtwar,0,0
3_1_18_0,2011,Total,3,India,1,Jammu and Kashmir,18,Kishtwar,0,.1
3_1_18_0,2011,Urban,3,India,1,Jammu and Kashmir,18,Kishtwar,0,.8
3_1_19_0,2011,Rural,3,India,1,Jammu and Kashmir,19,Udhampur,2.3,1.5
3_1_19_0,2011,Total,3,India,1,Jammu and Kashmir,19,Udhampur,1.5,1.6
3_1_19_0,2011,Urban,3,India,1,Jammu and Kashmir,19,Udhampur,0,2.1
3_1_2_0,2011,Rural,3,India,1,Jammu and Kashmir,2,Badgam,0,1
3_1_2_0,2011,Total,3,India,1,Jammu and Kashmir,2,Badgam,0,2.2
3_1_2_0,2011,Urban,3,India,1,Jammu and Kashmir,2,Badgam,0,11.1
3_1_20_0,2011,Rural,3,India,1,Jammu and Kashmir,20,Reasi,2.3,1.5
3_1_20_0,2011,Total,3,India,1,Jammu and Kashmir,20,Reasi,1.5,1.6
3_1_20_0,2011,Urban,3,India,1,Jammu and Kashmir,20,Reasi,0,2.1
3_1_21_0,2011,Rural,3,India,1,Jammu and Kashmir,21,Jammu,0,0
3_1_21_0,2011,Total,3,India,1,Jammu and Kashmir,21,Jammu,.6000000000000001,2.1
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,1.2,3.5
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,0,0
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,.6000000000000001,2.1
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,1.2,3.5
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),,
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),,
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),,
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),,
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),,
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),,
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,,
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,,
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,,
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,0,0
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,0,0
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,0,0
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,0,0
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,0,0
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,0,0
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,0,1
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,0,2
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,0,4.4
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,0,.9
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,0,.8
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,0,0
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,0,.9
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,0,.8
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,0,0
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,0,0
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,0,0
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,0,0
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,0,0
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,0,.1
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,0,.6000000000000001
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,0,1.6
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,0,1
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,0,0
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,0,0
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,0,.1
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,0,.4
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,0,0
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,0,0
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,0,.1
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,0,0
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,0,0
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,0,.2
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,0,.2
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,0,.2
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,0,0
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,0,0
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,0,0
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,0,0
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,0,.7000000000000001
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,0,.5
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,0,.5
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,0,0
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,0,.9
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,0,1.5
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,0,1.5
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,0,1.9
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,0,3.2
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,0,0
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,0,1.6
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,0,3.1
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,0,0
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,0,.3
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,0,2.3
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,0,0
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,0,.2
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,0,3.2
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,0,0
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,0,.5
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,0,1.4
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,0,0
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,0,.5
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,0,1.4
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,0,0
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,.1,0
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,1.6,.5
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,0,0
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,0,.1
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,0,1
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,0,0
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,0,2.5
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,0,6.4
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,0,0
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,0,2.5
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,0,6.4
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,0,0
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,0,.1
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,0,.6000000000000001
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,0,0
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,0,.2
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,0,1.6
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,0,0
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,0,.1
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,0,.8
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,0,0
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,.1,.4
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,2.2,3.7
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,0,.1
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,.1,.4
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,1,2.1
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,0,0
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,.3,2.4
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,1.2,4.3
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,0,.1
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,.2,2
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,1.3,4
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,0,.4
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,0,.6000000000000001
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,0,3.7
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,0,.2
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,0,.8
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,0,2
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,0,0
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,0,0
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,0,.1
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,0,0
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,0,.2
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,0,2.1
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,0,0
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,0,1.8
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,0,11.3
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,0,.7000000000000001
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,0,.7000000000000001
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,0,.8
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,0,.1
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,.1,.2
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,1.1,2.7
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,0,0
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,0,.3
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,0,1.6
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,0,.1
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,1.1,1.2
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,6.100000000000001,3.2
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,0,.2
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,0,.3
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,0,.7000000000000001
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,0,.1
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,.1,.6000000000000001
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,1.7,3.4
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,0,0
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,0,.1
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,0,.3
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,0,0
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,0,.3
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,0,2.3
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,0,0
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,0,1.3
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,0,3
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,0,0
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,0,0
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,0,.1
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,0,0
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,0,0
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,0,0
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,0,0
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,0,.4
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,0,1.3
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,0,0
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,0,.1
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,0,2.5
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,0,0
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,0,0
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,0,0
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,0,.1
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,0,.1
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,0,.3
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,0,0
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,0,.5
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,0,4.2
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,0,.1
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,0,.1
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,0,.4
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,0,0
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,.1,.4
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,4.600000000000001,4.800000000000001
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,0,0
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,0,0
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,0,.4
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,0,0
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,0,.1
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,0,.5
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,0,0
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,0,.4
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,0,1.5
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,0,0
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,.1,.2
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,1.6,2.1
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,0,.1
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,0,.1
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,0,.2
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,0,0
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,1,.4
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,11.8,1.6
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,0,0
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,0,0
3_22_402_0,2011,Urban,3,India,22,Chhattisgarh,402,Jashpur,0,0
